account_id,video_id,video_title,channel_name,video_duration,date_of_publication,number_of_views,number_of_likes,video_category,number_of_dislikes,number_of_comments
account6,qs9wyBQrNYA,45 Minute Full Body Dumbbell Workout [Strength Training],Juice & Toya,PT50M6S,2021-07-08T01:15:13Z,382983,10111,27,,891
account6,EYKyhCkvsTI,Music Mix 2021 🎧 Remixes of Popular Songs 🎧 EDM Best Music Mix,Magic Music,PT1H15M30S,2021-06-05T08:15:22Z,8506753,106661,10,,1895
account6,PFGeohvbNq8,20 Minute Full Body Dumbbell Workout (Light Weight),Juice & Toya,PT22M21S,2020-12-09T13:00:21Z,386147,10425,27,,1094
account6,rCmW1bsCMWc,20 Minute Full Body Dumbbell Drop Set Workout [Strength Training],Juice & Toya,PT28M,2021-11-15T15:30:09Z,75695,3414,27,,151
account6,PUs5vQ2Osbo,30 Minute Bodyweight HIIT Workout (For Advanced and Beginners),Juice & Toya,PT31M37S,2021-02-23T17:30:17Z,196815,5714,27,,830
account6,IvmaekQfKiw,15 Minute Full Body Cardio Workout (No Equipment),Juice & Toya,PT17M59S,2020-12-30T16:49:51Z,987492,20093,27,,1588
account6,PO0vpohz53M,Music Mix 2021 🎧 EDM Remixes of Popular Songs 🎧 EDM Best Music Mix,Magic Music,PT1H22M12S,2021-11-27T08:00:06Z,2443259,31766,10,,685
account6,_d3fe-AodHI,뱃살 집중공략! 서서하는 복부운동 40분! - 목통증❌ 반복❌,MIZI,PT41M29S,2021-11-18T09:00:16Z,432615,9135,26,,202
account6,mf1xQS_Zlkc,20 Minute Full Body Dumbbell Workout NO REPEAT (Strength & Conditioning),Juice & Toya,PT23M2S,2021-02-16T14:00:13Z,959286,25913,27,,2266
account6,N4HbeyDChFw,20 Minute Full Body Strength Workout (No Equipment),Juice & Toya,PT22M41S,2021-01-10T18:30:02Z,379315,9563,27,,1474
account6,4sUGg9mcMGU,30 Minute Full Body Dumbbell Workout NO REPEAT (Advanced),Juice & Toya,PT35M31S,2021-05-11T14:00:16Z,675732,15628,27,,1503
account6,M0uO8X3_tEA,20 Minute Full Body Cardio HIIT Workout [NO REPEAT],Juice & Toya,PT29M3S,2021-10-13T23:30:10Z,3719080,119328,27,,1779
account6,uyxOhWTln_s,15 Minute High Intensity Cardio Workout (With Modifications),Juice & Toya,PT16M43S,2021-01-24T19:00:13Z,305095,6919,27,,581
account6,7-zjc6dAufg,"15 Minute ""Core-dio"" Workout (High Intensity Core/Abs)",Juice & Toya,PT17M56S,2021-04-26T13:00:16Z,119383,3379,27,,386
account6,RPbscYct3I4,20 Minute Upper Body Dumbbell Workout [Build Muscle & Strength],Juice & Toya,PT25M32S,2021-02-03T15:14:21Z,567105,14993,27,,935
account6,xqVBoyKXbsA,15 Minute Full Body Dumbbell Workout [Strength and Conditioning],Juice & Toya,PT17M17S,2020-09-15T14:00:16Z,1632685,42027,27,,2298
account6,uSyH0dZu8TM,30 Minute Full Body Cardio-HIIT Workout [With Modifications],Juice & Toya,PT35M4S,2021-08-17T23:30:10Z,763650,19976,27,,541
account6,PUs5vQ2Osbo,30 Minute Bodyweight HIIT Workout (For Advanced and Beginners),Juice & Toya,PT31M37S,2021-02-23T17:30:17Z,196815,5714,27,,830
account6,NBVC-0mU2yc,8 Minute Abs [For All Fitness Levels],Juice & Toya,PT9M48S,2021-06-30T15:00:09Z,111441,3848,27,,227
account6,N4HbeyDChFw,20 Minute Full Body Strength Workout (No Equipment),Juice & Toya,PT22M41S,2021-01-10T18:30:02Z,379315,9563,27,,1474
account6,9lVBk1gS6qc,20 Minute Full Body Cardio Workout (High Intensity With Modifications),Juice & Toya,PT23M47S,2021-04-13T14:00:15Z,296602,7209,27,,694
account6,IvmaekQfKiw,15 Minute Full Body Cardio Workout (No Equipment),Juice & Toya,PT17M59S,2020-12-30T16:49:51Z,987492,20093,27,,1588
account6,uSyH0dZu8TM,30 Minute Full Body Cardio-HIIT Workout [With Modifications],Juice & Toya,PT35M4S,2021-08-17T23:30:10Z,763650,19976,27,,541
account6,Q2cMMnUuKYQ,20 Minute Full Body Strength Workout (No Equipment/No Repeat),Juice & Toya,PT24M58S,2021-04-05T00:30:15Z,320185,9498,27,,1043
account6,BxOHAk3e3l4,10 Minute Full Body Stretch & Mobility: (For Daily Routine or Pre/Post Workout),Juice & Toya,PT15M6S,2020-04-14T01:05:42Z,102798,3340,27,,426
account6,9lVBk1gS6qc,20 Minute Full Body Cardio Workout (High Intensity With Modifications),Juice & Toya,PT23M47S,2021-04-13T14:00:15Z,296602,7209,27,,694
account6,RPbscYct3I4,20 Minute Upper Body Dumbbell Workout [Build Muscle & Strength],Juice & Toya,PT25M32S,2021-02-03T15:14:21Z,567105,14993,27,,935
account6,M0uO8X3_tEA,20 Minute Full Body Cardio HIIT Workout [NO REPEAT],Juice & Toya,PT29M3S,2021-10-13T23:30:10Z,3719080,119328,27,,1779
account6,8aXwejFPDTw,25 Minute Full Body Strength Workout [No Equipment],Juice & Toya,PT32M36S,2021-08-08T22:00:10Z,106203,3120,27,,275
