account_id,video_id,video_title,channel_name,video_duration,date_of_publication,number_of_views,number_of_likes,video_category,number_of_dislikes,number_of_comments
account2,S-gxNYXogKU,"Winter Night Jazz Music - Stress relief - Relaxing Cafe Jazz Music For Sleep, Work, Study",Cafe Music BGM channel,PT6H1M28S,2019-02-11T09:19:28Z,12813399,118355,10,,2125
account2,MHOIZUZqhVE,Christmas Music  = Лучшие рождественские песни всех времен,Musik new,PT1H29M23S,2019-12-27T16:18:19Z,3553794,47386,22,,3285
account2,NW5-QMnF6PY,Snow Night on Window at Coffee Shop Ambience with Relaxing Smooth Jazz Music and Snow Falling,Coffee Shop Ambience,PT3H49M24S,2021-12-06T13:00:18Z,513975,7567,10,,112
account2,QLjGi1I8RXI,호텔 라운지에서 듣는 크리스마스 분위기 재즈 음악,BUCKET MUSIC,PT3H16M35S,2021-11-08T13:30:10Z,657389,4177,10,,64
account2,KD2EiaIwTH4,스튜디오 지브리 OST 피아노 커버 모음 | Studio Ghibli OST Piano Cover Collection,피달소 Pidalso,PT2H4M10S,2020-06-04T05:49:37Z,1104766,25340,10,,263
account2,XWGiURP6nyQ,Relaxing Christmas Ambience with Instrumental Christmas Music Crackling Fireplace  - Christmas Carol,Christmas Tree,P0D,2021-12-13T18:22:22Z,595,32,10,,0
account2,tlUcmD0zPI4,Chill Music for Focus and Creativity — Deep Concentration Mix,Chill Music Lab,PT1H14M34S,2021-09-01T13:24:29Z,3005888,52330,10,,833
account2,vilRUEgkHGI,SOUL MUSIC ► Relaxing soul music  -  The best soul music compilation in July,Music Life,PT1H31M20S,2021-07-07T12:00:37Z,9778844,139039,10,,1539
account2,u_iUVPPc6Zg,"Frank Sinatra, Dean Martin, Elvis Presley, Nat King Cole, Bing Crosbey Christmas Hits Classics Songs",Oldies Music,PT1H12M58S,2020-12-12T11:00:18Z,1475397,17519,10,,410
account2,CfPxlb8-ZQ0,"Work & Study Lofi Jazz - Relaxing Smooth Background Jazz Music for Work, Study, Focus, Coding",Musictag,PT3H23M29S,2020-08-08T16:36:44Z,5710228,72579,10,,1516
account2,ItGkqRcJFRQ,Michael Buble Christmas Deluxe🎄Michael Buble Christmas Songs 2022☃️Holly Jolly Christmas,Best Cover Collection,PT1H18M28S,2021-11-08T09:05:20Z,1827390,11455,10,,183
account2,h_-uIQewrzY,"Best Relaxing Christmas Music 2021 🎄🎅 Jingle Bells, O Christmas Tree, Silent Night",Xmas Vibe,P0D,2021-12-14T08:52:02Z,6888,1228,10,,0
account2,tjpvdX1qaKY,2 Hours of The Best Classic Christmas Songs with fireplace and beautiful background,Smooth,PT2H1S,2020-11-23T13:51:53Z,5107135,32763,22,,0
account2,MHOIZUZqhVE,Christmas Music  = Лучшие рождественские песни всех времен,Musik new,PT1H29M23S,2019-12-27T16:18:19Z,3553794,47386,22,,3285
account2,twM7ulKpPjI,Winter Coffee Shop Bookstore Ambience with Relaxing Smooth Jazz Music and Crackling Fireplace,Coffee Shop Vibes,PT3H44M11S,2021-10-10T12:28:51Z,2642205,32134,10,,476
