account_id,video_id,video_title,channel_name,video_duration,date_of_publication,number_of_views,number_of_likes,video_category,number_of_dislikes,number_of_comments
account8,PFjQE9Qitjg,Популярное из Тик Ток: радость перфекциониста (29 часть),Фактория,PT11M,2021-12-11T07:00:09Z,372152,8400,24,,307
account8,HDfyaE9zLb0,ТАЙНАЯ ВОЙНА —  СССР против Упырей,Fantom,PT24M28S,2021-05-11T11:59:51Z,2836843,85299,24,,5501
account8,SXrGJK2UYjw,Фото подписчиков Фактории (82 часть),Фактория,PT11M23S,2021-10-17T07:00:07Z,430993,11815,24,,720
account8,bLWwp82TlzI,🔥 ✮ Kiss FM Top 40 [12.11] [2021] ✮ 🔥,pro100 music,PT2H55M19S,2021-11-12T06:34:13Z,82590,1034,10,,30
account8,mf5_Tf-6B5U,нового года НЕ БУДЕТ Дед Мороз пукнул НОВЫМ ГОДОМ!,Toroxtyn,P0D,2021-12-15T16:44:22Z,2032,211,24,,0
account8,1vn154ANmp0,Макромиры - Зима наступает. Где зимуют насекомые. Документальный фильм в FullHD 1080p,Удивительный Мир в HD и 4K,PT46M2S,2020-08-03T09:36:29Z,3816652,53501,15,,1965
account8,dxCHUpmS_A8,98% ЛЮДЕЙ ЗАСМЕЮТСЯ ЕСЛИ ДОСМОТРЯТ ДО КОНЦА!,AS Show,PT16M55S,2016-11-02T14:37:25Z,3191923,30993,27,,3413
"account8,IzbB_AxGDlo,""Нидерландцы, Амстердам. Орёл и Решка. Земляне"",Орел и Решка,PT53M13S,2021-10-23T08:00:03Z,511871,6230,19,,797"
account8,6U9HYTyTlVw,[BadComedian] - Чернобыль (РОССИЙСКИЙ ОТВЕТ HBO),BadComedian,PT1H29M2S,2021-09-21T13:00:02Z,14963131,1040913,23,,88492
"account8,D9iLixX81vA,""Прости, VW, но так нельзя..."",ИЛЬДАР АВТО-ПОДБОР,PT1H11M52S,2021-12-09T14:58:19Z,2728080,118204,2,,13637"
account8,llE7m0-2tQw,Чья Комната Круче Украшаем Дом на Новый Год / Вики Шоу,Viki Show,PT17M22S,2021-12-15T13:00:13Z,357971,22996,24,,5332
"account8,qhx8QCDZ-cU,""Слава Комиссаренко «Опрятный, свежий и чистый» ENG SUB"",Слава Комиссаренко,PT59M11S,2021-11-23T09:00:20Z,6382584,378379,22,,16522"
"account8,8sIcgXhw3CY,""10. Что в моем рюкзаке, Глэмпинг и Зачем идти в поход. Ликийская тропа (ЧАСТЬ 2) | Karolina K"",Karolina K,PT34M38S,2021-12-12T16:35:55Z,34951,3027,22,,175"
account8,EkWIGzbqSSI,Ноутбуки из хлама или почему я не люблю восстанавливать дорогие ноутбуки?,notebook-31,PT59M19S,2021-04-30T17:00:13Z,1672930,85087,28,,4322
