account_id,video_id,video_title,channel_name,video_duration,date_of_publication,number_of_views,number_of_likes,video_category,number_of_dislikes,number_of_comments
account9,QDpIQ3oOAvw,"Zippo Lighter Restoration, Vietnam War MEDIC Repair - Ba Ria 72-73",Awesome Restorations,PT12M55S,2020-03-20T07:00:12Z,56278560,1372996,27,,37468
account9,wOi58Mm3mqU,Forging SAI KNIFE out of Rusted Iron CHAIN,OLD SMITH,PT16M28S,2021-05-26T13:51:23Z,16892609,152044,26,,1521
account9,mtE_ej4jxoc,1930s Marx Battery Operated ElectroMagnetic Crane Truck Restoration,Chip Channel Restorations,PT1H1M25S,2020-11-29T15:30:04Z,3741179,37889,27,,1215
account9,5tJHecKpDV0,Rusty and Broken Bench Grinder -  Awesome Restoration,TysyTube Restoration,PT23M16S,2019-03-29T12:48:45Z,4374036,71147,26,,3212
account9,ZgLJdKn31BE,Full restoration ancient UAZ 469 | Restoring and repair antique uaz 469 cars,DT Restoration,PT47M59S,2021-09-04T13:00:30Z,26371590,223785,28,,5883
account9,ttGa6ANwNfs,Will it Light? Vintage  Railroad Lamp Restoration,TysyTube Restoration,PT22M40S,2019-04-13T13:22:04Z,3478990,60100,26,,2582
account9,T8fzXfKP0hk,1960s Rusted Military Lantern Restoration,TysyTube Restoration,PT16M50S,2019-06-14T11:14:25Z,905655,21825,27,,891
account9,JBzF3tdTqTc,130-year-old Bolt Cutter Complete Teardown and Restoration (4K UHD ASMR),Catalyst Restorations,PT31M10S,2021-09-28T16:16:38Z,692253,9092,27,,528
account9,ANsqM0tuXNo,Forgotten Rusty Oil Lamp - Restoration,my mechanics,PT20M4S,2018-12-23T11:01:56Z,6625360,182738,27,,8788
account9,7nqsfXo2xF4,100 Years Old Abandoned Lantern Restoration,MrRescue,PT20M,2021-03-25T13:15:19Z,145307,3135,24,,132
account9,sonqwtHyUJA,Vintage Coffee Grinder Restoration - Made in Spain,TysyTube Restoration,PT23M8S,2019-10-25T14:27:47Z,2145239,32415,27,,1491
account9,0X1SpmzDBCs,I Restored this Rusty $1 Car Horn - NOT WORTH RESTORING for Test,TysyTube Restoration,PT18M35S,2020-02-25T11:14:03Z,1929086,47806,27,,1956
account9,KahctElSnpw,Barn Find Oil Lamp - Perfect Restoration,my mechanics,PT18M29S,2020-04-03T16:32:21Z,6723402,171723,27,,6788
account9,nTWdiVwAF5U,Epic Table Fan - Restoration,TysyTube Restoration,PT22M32S,2019-03-08T13:00:55Z,4246470,90564,26,,5678
account9,36BqMeeRpgM,Blacksmithing - Forging a skillet / frying pan,Torbjörn Åhman,PT25M32S,2021-12-13T11:54:36Z,138730,10563,27,,1096
account9,5tJHecKpDV0,Rusty and Broken Bench Grinder -  Awesome Restoration,TysyTube Restoration,PT23M16S,2019-03-29T12:48:45Z,4374036,71147,26,,3212
account9,bakPV_vVraQ,1933 Mechanical Slot Machine Restoration (Slot Machine Part 1),Restoration Station,PT54M53S,2020-11-01T22:44:23Z,2600442,36121,26,,1763
account9,EEnwWltDNoM,AEG | German Bench Grinder | Restoration & Modification | 4K,The Restoration Guy,PT36M27S,2020-04-05T08:33:39Z,1270263,12692,28,,769
account9,E_6b_cwuB6A,One Year of Log Cabin Building / One Man Building His Dream House,Nik Rijavec,PT2H10M36S,2019-11-08T08:16:07Z,29348664,332129,27,,19664
account9,XMxbzDG_RUg,Hard working Old Man Repairing Big Tractor Tire Using Aluminium Mold |,Amazing Technology,PT30M38S,2021-12-14T10:09:53Z,99463,549,28,,51
account9,ttGa6ANwNfs,Will it Light? Vintage  Railroad Lamp Restoration,TysyTube Restoration,PT22M40S,2019-04-13T13:22:04Z,3478990,60100,26,,2582
account9,t8zszvNO0ow,Front Axle Restoration/Rebuild (Dana 30),Restoration Station,PT42M3S,2021-03-12T14:30:06Z,2444227,22833,26,,677
account9,0UPZkmcai-M,Gas-Powered Antique Maytag Washing Machine [Restoration],Hand Tool Rescue,PT45M55S,2019-11-28T14:06:50Z,2935668,44250,26,,3141
account9,voQtwDukCFE,Antique Factory Lamp - Restoration,Old Things Never Die,PT21M33S,2021-10-17T13:00:34Z,244462,9579,24,,415
account9,LAIPnLQnmQw,Dangerous Old Radiator - Restoration,TysyTube Restoration,PT20M45S,2018-12-22T12:59:23Z,2340460,41383,26,,2486
account9,8V9f0DIkb90,1950s Italian Bench Grinder / Buffer Restoration,Black Beard Projects,PT27M33S,2019-11-01T18:43:04Z,1145963,20903,26,,786
account9,L-GMdRePEO8,Rusty bone grinder  - Restoration,Veradona Restoration,PT26M54S,2020-02-20T16:04:35Z,1537387,17811,26,,1288
account9,cwMg8QSdUIM,WW2 German Mauser K98 Bayonet Restoration,WWII Tube Restoration,PT25M58S,2021-10-20T18:00:15Z,5892354,49310,26,,2034
account9,zi7WsGTBNQc,Forgotten Rusty Lantern - Restoration,Old Things Never Die,PT20M52S,2020-07-03T15:48:18Z,253559,6657,24,,227
account9,ZKZEMPwEYCQ,BEAUTIFUL restoration of an UGLY nightstand,AT Restoration,PT16M35S,2021-10-09T15:00:15Z,2357183,45703,26,,1699
account9,Zcd56DjQyKo,Restoration hammer nails_Restore Old metal hammer,Restoration And Metal,PT14M25S,2018-10-04T15:48:05Z,898227,5923,22,,324
account9,nNhCKGmbYYw,"Restoration of Rusty 1914 National Cash Register - With Original Lit Top Sign, St. Paul Saloonkeeper",BOM Reviews,PT38M15S,2021-05-18T21:59:15Z,950022,22421,28,,1341
account9,JBzF3tdTqTc,130-year-old Bolt Cutter Complete Teardown and Restoration (4K UHD ASMR),Catalyst Restorations,PT31M10S,2021-09-28T16:16:38Z,692253,9092,27,,528
account9,2aXZfZ9cKfI,Vintage Mining Lantern and Battery Restoration,Odd Tinkering,PT22M32S,2021-09-15T23:40:08Z,560485,21215,27,,935
account9,3N5tKUVQXCw,Meat Slicer Restoration - Wood & Cast Iron,Old Things Never Die,PT22M55S,2021-09-19T13:45:01Z,555540,15544,24,,442
account9,y_X8UpGUy5o,AMAZING restoration of a BROKEN rocking chair,AT Restoration,PT17M26S,2021-10-30T17:44:02Z,602704,21691,26,,1275
account9,ZgLJdKn31BE,Full restoration ancient UAZ 469 | Restoring and repair antique uaz 469 cars,DT Restoration,PT47M59S,2021-09-04T13:00:30Z,26371590,223785,28,,5883
account9,vOUzQMghmdM,Rusty siren from the SOVIET UNDERGROUND BUNKER. FULL version of the film for FANS of restoration ;),RustyRussian,PT1H3M55S,2020-11-18T16:10:31Z,24424,390,26,,43
account9,ed3td_qU-Sg,Hydraulic Rebar Cutter Restoration,Repair&Restoration,PT25M30S,2021-10-13T17:00:21Z,750784,8110,26,,192
account9,3P5wfI11eYk,Restoration V3 Air Compressor Head | Restore Air Compressor 3000cc,The Restorator,PT48M,2021-10-27T14:21:42Z,279637,3461,28,,131
account9,x44yYYvvPVM,Full Restoration Old motorcycles upＫＡＷＡＳＡＫＩ| Restored Two-stroke Ｒｅｂｅｌ engine USA #rebel2r Full,Restoration 2R,PT48M22S,2021-11-20T13:20:00Z,6566064,76197,28,,2795
account9,gj3xlEEvzec,MINSK 125 Full Restoration - Abandoned SoViet Motorcycle MINSK 125cc 2 Stroke Finalization,MR. NVC Restoration,PT53M19S,2021-11-04T11:23:58Z,1097436,12596,26,,699
account9,HE9BWs5VfYA,Restoration of a Rare Honda Civic TYPE R,Mad4Motors,PT23M4S,2021-11-24T22:46:45Z,3252583,95710,26,,4464
account9,pL1wL5DI6Sg,How To Make a Mini JEEP HYBRID at home - Part 2 - Tutorial,Creative Channel,PT59M10S,2020-11-27T14:04:52Z,10594120,109583,26,,3032
account9,Jhn3kKrXg50,BMW E30 Restoration Project (Full Version),MotorZeit by Scriba,PT2H38M23S,2019-09-21T12:34:29Z,680453,3903,2,,140
account9,_3JSsugDIbI,Fully restoration 50 year old BMW 3 series cars that were severely damaged | Rebuild the BMW car,Restoration Channel,PT47M48S,2021-09-15T13:45:02Z,5956706,35669,28,,1817
account9,kyMTMwEFVHQ,Восстановление старого БМВ из 1990-х  | Restoration of old BMW,Антон Маляр,PT59M49S,2021-08-16T16:30:06Z,1826688,44708,2,,6298
account9,y8HEZ-x4-_w,Восстановление старого мотоцикла из 1960-х | Old Soviet motorcycle full Restoration,Great idea,PT34M59S,2020-12-19T07:01:02Z,52427882,902221,22,,73658
account9,akQlT6RcSas,Нива - Тачка на прокачку #2,Spec,PT26M37S,2020-02-12T19:09:16Z,2031692,46854,2,,3423
account9,laNAY-hiTis,BUILDING A BURNT HELLCAT In MINUTES!,DIY GANG,PT14M14S,2019-10-16T22:52:10Z,37782240,756697,24,,23646
account9,SzbvmzZUAdo,Moving an antique truck,Andrew Camarata,PT32M52S,2020-04-14T08:37:37Z,23938733,190727,2,,7676
account9,0FdKyCkX4T8,Willys Jeep Restoration Full Time Lapse - [No Music],Turn N Burn,PT1H41M4S,2016-05-05T05:59:21Z,645071,3783,2,,221
account9,DOkyXwOiNNU,Homemade ALL-TERRAIN VEHICLE.,Mr. Z,PT21M41S,2021-04-15T11:00:03Z,4041088,47252,22,,1511
account9,ZgLJdKn31BE,Full restoration ancient UAZ 469 | Restoring and repair antique uaz 469 cars,DT Restoration,PT47M59S,2021-09-04T13:00:30Z,26371590,223785,28,,5883
account9,6M00snO0zfQ,Mini Rubicon Homemade // Part 2 finishing 1000cc // mini Jeep Rimbono Homestay,Rimbono Homestay,PT26M50S,2021-07-18T21:15:45Z,759708,11942,2,,1193
account9,_3JSsugDIbI,Fully restoration 50 year old BMW 3 series cars that were severely damaged | Rebuild the BMW car,Restoration Channel,PT47M48S,2021-09-15T13:45:02Z,5956706,35669,28,,1817
account9,M2Birg0BhQA,Full video ... !! Complete phase 1 Homemade Bugatti Million Dollar Supercar,NHẾT TV,PT41M26S,2021-10-10T10:00:11Z,4281283,82600,24,,3253
account9,dIfiO58FkSo,"1940 Chevy Dubl Duti, Will It Run After 80 Years? | Turnin Rust",Turnin Rust Network,PT1H26M34S,2020-01-08T01:00:09Z,1719807,20832,2,,2256
account9,pFX4qGxPlZU,DIY Generator Stream Using PVC Pipe - Free Energy from Stream,Creative Channel,PT20M4S,2021-10-17T08:21:34Z,1167016,19863,26,,556
account9,_d2WkjrAi2A,How To Make a Mini Jeep Hybrid at home - Part 1,Creative Channel,PT32M34S,2020-09-15T15:24:28Z,4832126,66469,26,,2217
account9,XuoYHgXoCWY,Build A Electric Quad Bike 750w 50km/h with Two Bicycle,Creative Channel,PT48M10S,2021-10-09T11:27:21Z,2721954,41041,26,,1183
account9,Mv9Qd_xCIyo,"1972 Opel GT, Will It Run After 30 Years? | Turnin Rust",Turnin Rust Network,PT1H2M43S,2019-04-22T19:58:47Z,28768344,172492,2,,6064
account9,x44yYYvvPVM,Full Restoration Old motorcycles upＫＡＷＡＳＡＫＩ| Restored Two-stroke Ｒｅｂｅｌ engine USA #rebel2r Full,Restoration 2R,PT48M22S,2021-11-20T13:20:00Z,6566064,76197,28,,2795
account9,UE3L4n-OArE,FULL BUILD: Restoring a '70 Chevy Camaro RS/SS,POWERNATION,PT1H42M47S,2020-06-30T14:05:51Z,8589815,60794,2,,2960
account9,Jhn3kKrXg50,BMW E30 Restoration Project (Full Version),MotorZeit by Scriba,PT2H38M23S,2019-09-21T12:34:29Z,680453,3903,2,,140
account9,SzbvmzZUAdo,Moving an antique truck,Andrew Camarata,PT32M52S,2020-04-14T08:37:37Z,23938733,190727,2,,7676
account9,y8HEZ-x4-_w,Восстановление старого мотоцикла из 1960-х | Old Soviet motorcycle full Restoration,Great idea,PT34M59S,2020-12-19T07:01:02Z,52427882,902221,22,,73658
account9,WB2-HV6kAh4,Abandoned Airplane Will it run after 20+ years,Jimmys World,PT47M57S,2021-10-10T18:00:20Z,2815675,49289,27,,3816
