account_id,video_id,video_title,channel_name,video_duration,date_of_publication,number_of_views,number_of_likes,video_category,number_of_dislikes,number_of_comments
account5,SZ-OXmVVKSg,РЫБАЛКА НА ХАПУГУ ХЛОПОК! ЛОВ КАРАСЯ! Зимняя рыбалка на Амуре,Amur fisherman,PT8M55S,2021-12-14T08:44:58Z,4953,227,26,,20
account5,h83gL2O7Zmw,"Стоимость обучения на планере и самолете. Программы, лицензии, возможности",Мечта Летать,PT1H2M12S,2020-12-11T09:14:42Z,223210,9241,19,,1390
account5,OD1llGKxlOI,Вечная энергия. Замкнутый ядерный топливный цикл,Наука 2.0,PT43M34S,2021-02-08T14:00:14Z,1056879,19570,28,,2165
account5,wxo3kwZyGuo,500 ТОННЫЙ ГИДРАВЛИЧЕСКИЙ ПРЕСС ПРОТИВ ДОМКРАТОВ,crazy russian experiments,PT22M3S,2021-12-11T08:00:18Z,734491,26842,24,,2135
account5,zyZAMR56mXY,Норвегия. Богатая и очень красивая. Большой Выпуск.,Антон Птушкин,PT1H8M,2021-11-16T11:06:12Z,12417089,629244,19,,42296
account5,2hNkNU4cJdw,Что Мы Увидим Если Осушить Океан,Top Five,PT30M11S,2021-11-02T07:28:53Z,4041748,106554,24,,3203
account5,Joq6QU9Fm3Y,Путешествуем по Франции на частном самолёте. Большой Выпуск.,Антон Птушкин,PT53M50S,2020-09-22T10:06:38Z,8127314,398002,19,,27061
account5,unqT3p88EFQ,Альтернативная энергетика дома на самом деле...,Вадим Войлошников,PT36M51S,2017-11-25T11:40:56Z,1902718,30252,28,,5403
account5,RTzXm0Xjyn0,127. 24 глупых вопроса ПИЛОТУ,Андрей Борисевич об Авиации,PT35M22S,2021-02-27T16:00:16Z,337947,11672,22,,1281
account5,gO8545Qrj_Y,123. Один день из жизни корпоративного пилота в США,Андрей Борисевич об Авиации,PT58M48S,2021-02-03T15:45:13Z,548825,14339,22,,1097
account5,z5Ei5UDjvP8,Купил Москвич-400 которому 70 лет! 28 лет из них он стоял в огороде на даче! Поедет он сам? Или нет.,Москвич на Москвичах,PT55M36S,2021-11-06T06:00:12Z,2374382,63071,2,,5204
account5,JoDmsVNzT8A,Прыгаем в чёрную дыру (ScienceCLic),VoicePower,PT14M53S,2021-10-04T11:19:47Z,765318,38248,28,,2249
account5,8ss9HYEIDvY,VSauce: вниз - это куда?,VoicePower,PT26M11S,2017-11-05T20:41:30Z,1503942,52810,22,,3159
