account_id,video_id,video_title,channel_name,video_duration,date_of_publication,number_of_views,number_of_likes,video_category,number_of_dislikes,number_of_comments
account4,Xdg-BWbFlY4,Большие дебаты - Сурдин vs Панов,Mercuree Lab,PT49M9S,2018-11-12T12:50:37Z,277764,8365,27,,2905
account4,zBZgCVD3mJU,Откуда берутся мифы про НЛО? Что скрывает НАСА?  Дмитрий Вибе.  #Постскриптум 2,ScienceVideoLab,PT1H57M35S,2020-10-07T18:32:06Z,69149,4602,28,,547
account4,W5k7YcWpCoE,Сверхцивилизации прошлого реальны? Василий Новиков. #Постскриптум,ScienceVideoLab,PT1H43M30S,2021-01-06T18:08:08Z,77675,5549,28,,451
account4,wwOgL-chFPg,Дискуссия: что мы можем найти у других звезд?,Summer Space School,PT1H42M25S,2021-06-06T16:15:02Z,9384,379,28,,73
account4,wA0r5rwSnqU,Онлайн-дискуссия «ПРОИСХОЖДЕНИЕ ЧЕЛОВЕКА: СОТВОРЕНИЕ ИЛИ ЭВОЛЮЦИЯ»,ScienceVideoLab,PT2H14M24S,2018-06-05T19:56:54Z,536180,17414,28,,10746
account4,E6WdSqbM58k,Переживем ли мы глобальное потепление? С. Дробышевский против А. Чернокульского. УПМ 12-16,ScienceVideoLab,PT51M14S,2020-07-05T11:01:03Z,427472,19389,28,,3608
account4,9jJ3tff2qH4,"Они делают машины, которые делают процессоры | Об ASML и EUV системах",Onliner Технологии,PT13M1S,2021-08-02T11:32:51Z,192395,8426,28,,780
account4,eXc1eXbJBIU,"Михаил Никитин: ""История фотосинтеза, или кто сделал небо голубым"".",Центр Архэ,PT1H35M3S,2016-10-09T04:55:43Z,201244,5222,27,,316
account4,sVlx5cGFKHY,"Владимир Сурдин о Боге, Большом взрыве, астрономии в школе и многом другом. #ЛабораторияLIVE (2019)",ScienceVideoLab,PT57M12S,2019-05-28T09:37:55Z,795513,24456,28,,3193
account4,bV1DaKVRxXA,Биолог атеист vs. Православный Публицист. Как мы формируем картину мира?,ScienceVideoLab,PT1H50M56S,2020-11-05T18:06:45Z,70085,3698,28,,1921
account4,zyZAMR56mXY,Норвегия. Богатая и очень красивая. Большой Выпуск.,Антон Птушкин,PT1H8M,2021-11-16T11:06:12Z,12413094,629143,19,,42287
account4,LJCyRyj1eKY,Разведопрос: антрополог Станислав Дробышевский про расы,Dmitry Puchkov,PT1H29M3S,2016-02-29T16:30:33Z,1030048,34214,27,,903
account4,dEthxyFsbV8,Станислав Дробышевский. Мужчина всегда главный? Матриархата никогда не было? // А поговорить?...,А поговорить?,PT1H15M,2020-03-09T09:00:07Z,2654875,87563,22,,13048
account4,WI7wj5R3GHY,Достающее звено. От Большого Взрыва до человека. Станислав Дробышевский,ScienceVideoLab,PT1H26M13S,2019-12-06T17:36:50Z,400163,13561,28,,1359
account4,z8eXr1I8C0Y,"Дробышевский о жизни в раю, лженауке, обезьянах и будущем человечества",Radio Baltkom I Mixnews,PT44M14S,2019-09-05T15:55:48Z,161350,8247,25,,2397
account4,D47LsftdWME,НЕ ВЕРЮ! ПРОТОИЕРЕЙ АНДРЕЙ ТКАЧЕВ И ПОПУЛЯРИЗАТОР НАУКИ АЛЕКСАНДР СОКОЛОВ,Телеканал СПАС,PT48M55S,2019-09-14T18:00:00Z,764222,17405,29,,408
account4,zz5iAomarpU,С Дробышевским - по стоянкам древних людей,ScienceVideoLab,PT2H25M33S,2020-08-22T18:45:04Z,172970,7011,28,,387
account4,E6WdSqbM58k,Переживем ли мы глобальное потепление? С. Дробышевский против А. Чернокульского. УПМ 12-16,ScienceVideoLab,PT51M14S,2020-07-05T11:01:03Z,427472,19389,28,,3608
account4,zgZdx8p4Ito,Владимир Сурдин. Поиски жизни и разума вне Земли,ScienceVideoLab,PT2H45M1S,2017-02-01T07:37:30Z,2595087,27045,28,,2391
account4,D6BBFCozRs4,عدوّان بارعان في تدمير حياتك وآخرتك,عمر عبد الكافي,PT26M9S,2021-12-10T18:30:08Z,364669,17305,27,,1374
account4,7Ila5AQxTHQ,НЕ ВЕРЮ! ПРОТОИЕРЕЙ АНДРЕЙ ТКАЧЁВ И ДАНИЛА МЕДВЕДЕВ,Телеканал СПАС,PT59M55S,2018-01-13T17:00:01Z,1751092,30699,29,,957
account4,Ms8dDj_fSyc,НЕ ВЕРЮ! ПРОТОИЕРЕЙ АНДРЕЙ ХВЫЛЯ-ОЛИНТЕР И ДОКТОР БИОЛОГИЧЕСКИХ НАУК СЕРГЕЙ САВЕЛЬЕВ,Телеканал СПАС,PT51M17S,2018-11-10T18:00:02Z,797754,14310,29,,628
account4,3r_XEtNF82A,"Прот.  Андрей Ткачев. ""Литургия и жизнь""",Московская духовная академия,PT2H11M21S,2015-11-03T07:57:28Z,1431618,20328,27,,664
account4,akvq-yxRxVA,Протоиерей Андрей Ткачёв. Ответы на вопросы мирян,PravoslavieRu,PT2H22M2S,2016-02-26T07:54:16Z,1238311,13576,27,,1026
account4,cRA63YBhliU,НЕ ВЕРЮ! ВЛАДИМИР ЛЕГОЙДА И АРТЕМИЙ ЛЕБЕДЕВ,Телеканал СПАС,PT55M48S,2019-02-23T22:51:51Z,783250,12242,29,,815
account4,lDnwPZLfF1Q,НЕ ВЕРЮ! ВЛАДИМИР ПОЗНЕР И ПРОТОИЕРЕЙ МАКСИМ КОЗЛОВ. ЧАСТЬ 1,Телеканал СПАС,PT45M34S,2018-01-27T18:16:34Z,2936796,30019,29,,1460
account4,BcnKQGv8y9E,Атеист и священник: Понасенков и Кротов - блестяще!,Канал здравого смысла: блог Евгения Понасенкова,PT55M18S,2013-10-13T08:21:42Z,1686465,,27,,115
account4,6pf23EGakjI,НЕ ВЕРЮ! ПРОТОИЕРЕЙ АЛЕКСАНДР АБРАМОВ И АНАТОЛИЙ ВАССЕРМАН,Телеканал СПАС,PT53M1S,2018-03-24T17:00:53Z,1710443,30432,29,,937
account4,BJSITWkSDQg,Основы функционирования компьютерных сетей,Industrial Software Engineering Online,PT1H57M4S,2015-03-30T10:46:12Z,217739,5368,27,,122
account4,1bWHRRasUpY,НЕ ВЕРЮ! СЕРГЕЙ ХУДИЕВ И АЛЕКСАНДР ПАНЧИН,Телеканал СПАС,PT48M56S,2018-06-16T17:00:00Z,521595,14536,29,,2104
